WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,FavRank,FavOdd,GapRank,GapOdd,TotalSets,TotalWgames,TotalLgames,TotalGames,SumOdd,SumRank,Month
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-10,International,Outdoor,Hard,1st Round,3,Cako J.,Hon P.,192.0,240.0,286.0,222.0,6.0,3.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,2.5,1.5,0.0,1.0,48.0,1.0,3.0,17.0,15.0,32.0,4.0,432.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-10,International,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Babos T.,21.0,45.0,2245.0,1210.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,24.0,1.0,2.0,12.0,8.0,20.0,4.0,66.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-10,International,Outdoor,Hard,1st Round,3,Svitolina E.,Diyas Z.,4.0,62.0,5465.0,937.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.14,5.5,0.0,0.0,58.0,4.36,2.0,13.0,10.0,23.0,6.64,66.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-10,International,Outdoor,Hard,1st Round,3,Brady J.,Eguchi M.,70.0,486.0,882.0,62.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.16,5.0,0.0,0.0,416.0,3.84,2.0,12.0,3.0,15.0,6.16,556.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-11,International,Outdoor,Hard,2nd Round,3,Osaka N.,Williams V.,64.0,5.0,930.0,4642.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,3.0,1.36,1.0,1.0,59.0,1.64,2.0,13.0,7.0,20.0,4.36,69.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-12,International,Outdoor,Hard,2nd Round,3,Wang Q.,Kumkhum L.,48.0,130.0,1115.0,473.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,82.0,1.35,2.0,12.0,8.0,20.0,4.15,178.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-12,International,Outdoor,Hard,2nd Round,3,Brady J.,Zhang S.,70.0,31.0,882.0,1655.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,4.0,1.22,1.0,1.0,39.0,2.78,2.0,12.0,7.0,19.0,5.22,101.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-13,International,Outdoor,Hard,Quarterfinals,3,Gavrilova D.,Cabrera L.,22.0,155.0,2040.0,359.0,6.0,1.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.11,6.5,0.0,0.0,133.0,5.39,3.0,15.0,11.0,26.0,7.61,177.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-13,International,Outdoor,Hard,Quarterfinals,3,Pavlyuchenkova A.,Osaka N.,21.0,64.0,2245.0,930.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.3,0.0,0.0,43.0,0.6899999999999997,2.0,12.0,6.0,18.0,3.91,85.0,10
53,Hong Kong,Prudential Hong Kong Tennis Open,2017-10-14,International,Outdoor,Hard,Semifinals,3,Pavlyuchenkova A.,Wang Q.,21.0,48.0,2245.0,1115.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.61,2.3,0.0,0.0,27.0,0.6899999999999997,2.0,12.0,7.0,19.0,3.91,69.0,10
54,Linz,Generali Ladies Linz,2017-10-09,International,Indoor,Hard,1st Round,3,Vikhlyantseva N.,Cepede Royg V.,69.0,76.0,893.0,783.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,0.0,0.0,7.0,1.1800000000000002,2.0,12.0,2.0,14.0,4.0600000000000005,145.0,10
54,Linz,Generali Ladies Linz,2017-10-10,International,Indoor,Hard,1st Round,3,Maria T.,Jabeur O.,52.0,84.0,1094.0,735.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,0.0,0.0,32.0,0.6799999999999999,2.0,12.0,5.0,17.0,3.82,136.0,10
54,Linz,Generali Ladies Linz,2017-10-10,International,Indoor,Hard,1st Round,3,Kuzmova V.,Friedsam A.L.,142.0,412.0,408.0,100.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,0.0,0.0,270.0,1.1800000000000002,2.0,13.0,7.0,20.0,4.0600000000000005,554.0,10
54,Linz,Generali Ladies Linz,2017-10-10,International,Indoor,Hard,1st Round,3,Rybarikova M.,Hogenkamp R.,28.0,107.0,1773.0,584.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,0.0,0.0,79.0,1.92,2.0,13.0,8.0,21.0,4.58,135.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,1st Round,3,Cirstea S.,Van Uytvanck A.,37.0,85.0,1425.0,729.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.9,1.8,0.0,1.0,48.0,0.0999999999999998,2.0,13.0,8.0,21.0,3.7,122.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,1st Round,3,Golubic V.,Siniakova K.,117.0,51.0,529.0,1100.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,2.37,1.53,1.0,1.0,66.0,0.8400000000000001,3.0,18.0,12.0,30.0,3.9,168.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,1st Round,3,Witthoeft C.,Haas B.,73.0,171.0,819.0,326.0,6.0,3.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.2,4.33,0.0,0.0,98.0,3.13,3.0,16.0,13.0,29.0,5.53,244.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,2nd Round,3,Buzarnescu M.,Tomljanovic A.,105.0,177.0,605.0,316.0,4.0,6.0,7.0,6.0,6.0,1.0,2.0,1.0,Completed,1.61,2.2,0.0,0.0,72.0,0.5900000000000001,3.0,17.0,13.0,30.0,3.810000000000001,282.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,2nd Round,3,Bencic B.,Arruabarrena L.,228.0,80.0,234.0,750.0,6.0,3.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.36,3.0,1.0,0.0,148.0,1.64,3.0,14.0,12.0,26.0,4.36,308.0,10
54,Linz,Generali Ladies Linz,2017-10-11,International,Indoor,Hard,2nd Round,3,Maria T.,Kuzmova V.,52.0,142.0,1094.0,408.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,0.0,0.0,90.0,0.5900000000000001,2.0,12.0,5.0,17.0,3.810000000000001,194.0,10
54,Linz,Generali Ladies Linz,2017-10-12,International,Indoor,Hard,2nd Round,3,Larsson J.,Lepchenko V.,89.0,60.0,702.0,960.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,2.5,1.5,1.0,1.0,29.0,1.0,2.0,12.0,5.0,17.0,4.0,149.0,10
54,Linz,Generali Ladies Linz,2017-10-12,International,Indoor,Hard,2nd Round,3,Golubic V.,Tomova V.,117.0,151.0,529.0,367.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.53,2.37,0.0,0.0,34.0,0.8400000000000001,3.0,16.0,11.0,27.0,3.9,268.0,10
54,Linz,Generali Ladies Linz,2017-10-12,International,Indoor,Hard,2nd Round,3,Rybarikova M.,Witthoeft C.,28.0,73.0,1773.0,819.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,0.0,0.0,45.0,0.8400000000000001,2.0,13.0,9.0,22.0,3.9,101.0,10
54,Linz,Generali Ladies Linz,2017-10-12,International,Indoor,Hard,2nd Round,3,Cirstea S.,Vikhlyantseva N.,37.0,69.0,1425.0,893.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,0.0,0.0,32.0,0.6799999999999999,2.0,13.0,10.0,23.0,3.82,106.0,10
54,Linz,Generali Ladies Linz,2017-10-14,International,Indoor,Hard,Semifinals,3,Rybarikova M.,Golubic V.,28.0,117.0,1773.0,529.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.44,2.75,0.0,0.0,89.0,1.31,2.0,12.0,8.0,20.0,4.19,145.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Wang Yaf.,Riske A.,169.0,56.0,332.0,1025.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,3.4,1.3,1.0,1.0,113.0,2.1,2.0,12.0,6.0,18.0,4.7,225.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Mchale C.,Hibino N.,65.0,92.0,920.0,684.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,0.0,0.0,27.0,2.1,2.0,12.0,6.0,18.0,4.7,157.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Zhu L.,Kvitova P.,113.0,17.0,540.0,2532.0,6.0,4.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,7.5,1.08,1.0,1.0,96.0,6.42,3.0,17.0,15.0,32.0,8.58,130.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Putintseva Y.,Davis L.,54.0,42.0,1085.0,1233.0,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.83,1.83,1.0,0.5,12.0,0.0,3.0,17.0,14.0,31.0,3.66,96.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Haddad Maia B.,Vekic D.,58.0,46.0,990.0,1155.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.37,1.53,1.0,1.0,12.0,0.8400000000000001,3.0,18.0,13.0,31.0,3.9,104.0,10
55,Tianjin,Tianjin Open,2017-10-11,International,Outdoor,Hard,1st Round,3,Voegele S.,Ahn K.,196.0,121.0,282.0,515.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.66,2.1,1.0,0.0,75.0,0.4400000000000001,2.0,12.0,6.0,18.0,3.76,317.0,10
55,Tianjin,Tianjin Open,2017-10-12,International,Outdoor,Hard,2nd Round,3,Zhu L.,Hsieh S.W.,113.0,96.0,540.0,663.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.25,1.57,1.0,1.0,17.0,0.6799999999999999,2.0,12.0,4.0,16.0,3.82,209.0,10
55,Tianjin,Tianjin Open,2017-10-12,International,Outdoor,Hard,2nd Round,3,Mchale C.,Sakkari M.,65.0,49.0,920.0,1112.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,16.0,0.0,2.0,12.0,4.0,16.0,3.66,114.0,10
55,Tianjin,Tianjin Open,2017-10-12,International,Outdoor,Hard,2nd Round,3,Peng S.,Wang X.,25.0,1001.0,1915.0,9.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.08,8.0,0.0,0.0,976.0,6.92,2.0,12.0,4.0,16.0,9.08,1026.0,10
55,Tianjin,Tianjin Open,2017-10-13,International,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Zhu L.,102.0,113.0,614.0,540.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.37,0.0,0.0,11.0,0.8,2.0,12.0,7.0,19.0,3.94,215.0,10
55,Tianjin,Tianjin Open,2017-10-14,International,Outdoor,Hard,Semifinals,3,Sharapova M.,Peng S.,86.0,25.0,725.0,1915.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.28,3.75,1.0,0.0,61.0,2.47,2.0,12.0,4.0,16.0,5.03,111.0,10
55,Tianjin,Tianjin Open,2017-10-15,International,Outdoor,Hard,The Final,3,Sharapova M.,Sabalenka A.,86.0,102.0,725.0,614.0,7.0,5.0,7.0,6.0,,,2.0,0.0,Completed,1.1,7.0,0.0,0.0,16.0,5.9,2.0,14.0,11.0,25.0,8.1,188.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-16,International,Indoor,Hard,1st Round,3,Mertens E.,Sorribes Tormo S.,38.0,95.0,1409.0,689.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.14,5.5,0.0,0.0,57.0,4.36,2.0,12.0,2.0,14.0,6.64,133.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-16,International,Indoor,Hard,1st Round,3,Brengle M.,Arruabarrena L.,85.0,82.0,744.0,750.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,3.0,0.0,2.0,12.0,4.0,16.0,3.66,167.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-16,International,Indoor,Hard,1st Round,3,Witthoeft C.,Lepchenko V.,73.0,61.0,831.0,960.0,7.0,6.0,2.0,6.0,7.0,6.0,2.0,1.0,Completed,1.72,2.0,1.0,0.0,12.0,0.28,3.0,16.0,18.0,34.0,3.72,134.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Bertens K.,Allertova D.,30.0,110.0,1680.0,551.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.5,0.0,0.0,80.0,1.0,2.0,13.0,9.0,22.0,4.0,140.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Van Uytvanck A.,Tomljanovic A.,88.0,157.0,729.0,346.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,0.0,0.0,69.0,1.35,2.0,12.0,6.0,18.0,4.15,245.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Larsson J.,Bouchard E.,79.0,80.0,761.0,760.0,2.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.72,2.0,0.0,0.0,1.0,0.28,3.0,14.0,11.0,25.0,3.72,159.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Parmentier P.,Niculescu M.,101.0,66.0,641.0,916.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.61,1.0,1.0,35.0,0.5900000000000001,2.0,13.0,8.0,21.0,3.810000000000001,167.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Petkovic A.,Martic P.,94.0,90.0,690.0,718.0,6.0,1.0,3.0,6.0,7.0,6.0,2.0,1.0,Completed,1.61,2.2,1.0,0.0,4.0,0.5900000000000001,3.0,16.0,13.0,29.0,3.810000000000001,184.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-17,International,Indoor,Hard,1st Round,3,Lisicki S.,Buzarnescu M.,262.0,89.0,199.0,725.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,2.2,1.61,1.0,1.0,173.0,0.5900000000000001,2.0,14.0,12.0,26.0,3.810000000000001,351.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-18,International,Indoor,Hard,2nd Round,3,Larsson J.,Haddad Maia B.,79.0,58.0,761.0,990.0,3.0,6.0,7.0,6.0,6.0,2.0,2.0,1.0,Completed,2.1,1.66,1.0,1.0,21.0,0.4400000000000001,3.0,16.0,14.0,30.0,3.76,137.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-18,International,Indoor,Hard,2nd Round,3,Broady N.,Lisicki S.,129.0,262.0,454.0,199.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.83,1.83,0.0,0.5,133.0,0.0,3.0,17.0,14.0,31.0,3.66,391.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-18,International,Indoor,Hard,2nd Round,3,Puig M.,Van Uytvanck A.,69.0,88.0,875.0,729.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.8,1.9,0.0,0.0,19.0,0.0999999999999998,2.0,14.0,12.0,26.0,3.7,157.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-19,International,Indoor,Hard,Quarterfinals,3,Parmentier P.,Larsson J.,101.0,79.0,641.0,761.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,1.0,1.0,22.0,0.3800000000000001,2.0,12.0,3.0,15.0,3.82,180.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-19,International,Indoor,Hard,Quarterfinals,3,Witthoeft C.,Bertens K.,73.0,30.0,831.0,1680.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.1,1.72,1.0,1.0,43.0,0.3800000000000001,2.0,12.0,3.0,15.0,3.82,103.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-19,International,Indoor,Hard,Quarterfinals,3,Mertens E.,Watson H.,38.0,81.0,1409.0,753.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.2,0.0,0.0,43.0,0.5400000000000003,2.0,12.0,8.0,20.0,3.86,119.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-20,International,Indoor,Hard,Semifinals,3,Witthoeft C.,Parmentier P.,73.0,101.0,831.0,641.0,7.0,6.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,1.57,2.37,0.0,0.0,28.0,0.8,3.0,14.0,15.0,29.0,3.94,174.0,10
56,Luxembourg,BGL BNP Paribas Luxembourg Open,2017-10-21,International,Indoor,Hard,The Final,3,Witthoeft C.,Puig M.,73.0,69.0,831.0,875.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.3,1.61,1.0,1.0,4.0,0.6899999999999997,2.0,13.0,8.0,21.0,3.91,142.0,10
57,Moscow,Kremlin Cup,2017-10-16,Premier,Indoor,Hard,1st Round,3,Siniakova K.,Vekic D.,52.0,47.0,1100.0,1155.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,5.0,0.0,2.0,12.0,2.0,14.0,3.66,99.0,10
57,Moscow,Kremlin Cup,2017-10-16,Premier,Indoor,Hard,1st Round,3,Cornet A.,Makarova E.,39.0,33.0,1377.0,1605.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,2.62,1.44,1.0,1.0,6.0,1.1800000000000002,2.0,12.0,6.0,18.0,4.0600000000000005,72.0,10
57,Moscow,Kremlin Cup,2017-10-16,Premier,Indoor,Hard,1st Round,3,Tsurenko L.,Mchale C.,50.0,62.0,1125.0,950.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,0.0,1.0,12.0,0.28,2.0,13.0,9.0,22.0,3.72,112.0,10
57,Moscow,Kremlin Cup,2017-10-16,Premier,Indoor,Hard,1st Round,3,Sasnovich A.,Babos T.,100.0,45.0,648.0,1210.0,1.0,6.0,7.0,6.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,1.0,1.0,55.0,1.35,3.0,14.0,16.0,30.0,4.15,145.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Lapko V.,Zanevska M.,167.0,119.0,334.0,497.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,1.0,0.0,48.0,0.5900000000000001,2.0,12.0,5.0,17.0,3.810000000000001,286.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Vikhlyantseva N.,Kanepi K.,67.0,109.0,905.0,553.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.61,0.0,1.0,42.0,0.5900000000000001,2.0,12.0,5.0,17.0,3.810000000000001,176.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Begu I.,Rybakina E.,56.0,497.0,1010.0,60.0,6.0,1.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.4,2.75,0.0,0.0,441.0,1.35,3.0,15.0,10.0,25.0,4.15,553.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Rybarikova M.,Sharapova M.,26.0,57.0,1952.0,1005.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,3.5,1.28,0.0,1.0,31.0,2.22,2.0,13.0,10.0,23.0,4.78,83.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Kasatkina D.,Pavlyuchenkova A.,28.0,18.0,1745.0,2425.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.83,1.83,1.0,0.5,10.0,0.0,2.0,13.0,7.0,20.0,3.66,46.0,10
57,Moscow,Kremlin Cup,2017-10-17,Premier,Indoor,Hard,1st Round,3,Gavrilova D.,Pliskova Kr.,22.0,59.0,2110.0,983.0,6.0,4.0,6.0,7.0,6.0,1.0,2.0,1.0,Completed,1.57,2.25,0.0,0.0,37.0,0.6799999999999999,3.0,18.0,12.0,30.0,3.82,81.0,10
57,Moscow,Kremlin Cup,2017-10-18,Premier,Indoor,Hard,2nd Round,3,Goerges J.,Putintseva Y.,27.0,53.0,1775.0,1085.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.3,3.4,0.0,0.0,26.0,2.1,2.0,12.0,6.0,18.0,4.7,80.0,10
57,Moscow,Kremlin Cup,2017-10-18,Premier,Indoor,Hard,2nd Round,3,Tsurenko L.,Vandeweghe C.,50.0,14.0,1125.0,2819.0,7.0,5.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,2.75,1.4,1.0,1.0,36.0,1.35,3.0,14.0,13.0,27.0,4.15,64.0,10
57,Moscow,Kremlin Cup,2017-10-18,Premier,Indoor,Hard,2nd Round,3,Begu I.,Sevastova A.,56.0,21.0,1010.0,2295.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,3.0,1.36,1.0,1.0,35.0,1.64,2.0,12.0,7.0,19.0,4.36,77.0,10
57,Moscow,Kremlin Cup,2017-10-18,Premier,Indoor,Hard,2nd Round,3,Sasnovich A.,Mladenovic K.,100.0,13.0,648.0,2910.0,6.0,2.0,2.0,6.0,6.0,2.0,2.0,1.0,Completed,1.61,2.2,1.0,0.0,87.0,0.5900000000000001,3.0,14.0,10.0,24.0,3.810000000000001,113.0,10
57,Moscow,Kremlin Cup,2017-10-19,Premier,Indoor,Hard,Quarterfinals,3,Kasatkina D.,Sasnovich A.,28.0,100.0,1745.0,648.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.33,0.0,0.0,72.0,3.1100000000000003,2.0,12.0,7.0,19.0,5.55,128.0,10
57,Moscow,Kremlin Cup,2017-10-20,Premier,Indoor,Hard,Semifinals,3,Kasatkina D.,Begu I.,28.0,56.0,1745.0,1010.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.5,0.0,0.0,28.0,3.3,2.0,12.0,5.0,17.0,5.7,84.0,10
57,Moscow,Kremlin Cup,2017-10-20,Premier,Indoor,Hard,Semifinals,3,Goerges J.,Vikhlyantseva N.,27.0,67.0,1775.0,905.0,6.0,2.0,2.0,6.0,7.0,5.0,2.0,1.0,Completed,1.53,2.5,0.0,0.0,40.0,0.97,3.0,15.0,13.0,28.0,4.03,94.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-22,Tour Championships,Indoor,Hard,Round Robin,3,Pliskova Ka.,Williams V.,3.0,5.0,5105.0,4642.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.61,2.3,0.0,0.0,2.0,0.6899999999999997,2.0,12.0,4.0,16.0,3.91,8.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-22,Tour Championships,Indoor,Hard,Round Robin,3,Muguruza G.,Ostapenko J.,2.0,7.0,5635.0,4510.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,0.0,0.0,5.0,1.12,2.0,12.0,7.0,19.0,4.12,9.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-23,Tour Championships,Indoor,Hard,Round Robin,3,Halep S.,Garcia C.,1.0,8.0,5675.0,3795.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.5,2.62,0.0,0.0,7.0,1.12,2.0,12.0,6.0,18.0,4.12,9.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-23,Tour Championships,Indoor,Hard,Round Robin,3,Wozniacki C.,Svitolina E.,6.0,4.0,4640.0,5000.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.57,1.0,1.0,2.0,0.8,2.0,12.0,2.0,14.0,3.94,10.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-25,Tour Championships,Indoor,Hard,Round Robin,3,Wozniacki C.,Halep S.,6.0,1.0,4640.0,5675.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.8,1.0,1.0,5.0,0.1999999999999999,2.0,12.0,2.0,14.0,3.8,7.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-26,Tour Championships,Indoor,Hard,Round Robin,3,Ostapenko J.,Pliskova Ka.,7.0,3.0,4510.0,5105.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,3.5,1.28,1.0,1.0,4.0,2.22,2.0,12.0,4.0,16.0,4.78,10.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-26,Tour Championships,Indoor,Hard,Round Robin,3,Williams V.,Muguruza G.,5.0,2.0,4642.0,5635.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.5,1.0,1.0,3.0,1.12,2.0,13.0,9.0,22.0,4.12,7.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-27,Tour Championships,Indoor,Hard,Round Robin,3,Svitolina E.,Halep S.,4.0,1.0,5000.0,5675.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.53,1.0,1.0,3.0,0.97,2.0,12.0,7.0,19.0,4.03,5.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-28,Tour Championships,Indoor,Hard,Semifinals,3,Wozniacki C.,Pliskova Ka.,6.0,3.0,4640.0,5105.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.8,2.0,1.0,0.0,3.0,0.1999999999999999,2.0,13.0,9.0,22.0,3.8,9.0,10
58,Singapore,BNP Paribas WTA Finals,2017-10-28,Tour Championships,Indoor,Hard,Semifinals,3,Williams V.,Garcia C.,5.0,8.0,4642.0,3795.0,6.0,7.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,2.1,1.72,0.0,1.0,3.0,0.3800000000000001,3.0,18.0,12.0,30.0,3.82,13.0,10
59,Zhuhai,WTA Elite Trophy,2017-10-31,Tour Championships,Indoor,Hard,Round Robin,3,Goerges J.,Rybarikova M.,18.0,22.0,2060.0,1999.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.57,2.37,0.0,0.0,4.0,0.8,2.0,13.0,7.0,20.0,3.94,40.0,10
59,Zhuhai,WTA Elite Trophy,2017-10-31,Tour Championships,Indoor,Hard,Round Robin,3,Pavlyuchenkova A.,Kerber A.,14.0,19.0,2425.0,2042.0,6.0,3.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.83,1.9,0.0,0.0,5.0,0.0699999999999998,3.0,15.0,11.0,26.0,3.73,33.0,10
